date,nav
2021-10-01,11640.0000
2021-10-04,11652.0000
2021-10-05,11643.0000
2021-10-06,11678.0000
2021-10-07,11639.0000
2021-10-08,11662.0000
2021-10-11,11702.0000
2021-10-12,11801.0000
2021-10-13,11805.0000
2021-10-14,11866.0000
2021-10-15,11954.0000
2021-10-18,11964.0000
2021-10-19,11963.0000
2021-10-20,11995.0000
2021-10-21,11964.0000
2021-10-22,11890.0000
2021-10-25,11884.0000
2021-10-26,11891.0000
2021-10-27,11931.0000
2021-10-28,11968.0000
2021-10-29,11968.0000
2021-11-01,11915.0000
2021-11-02,11923.0000
2021-11-04,11968.0000
2021-11-05,11934.0000
2021-11-08,11986.0000
2021-11-09,11941.0000
2021-11-10,11953.0000
2021-11-11,11931.0000
2021-11-12,11930.0000
2021-11-15,11903.0000
2021-11-16,11872.0000
2021-11-17,11903.0000
2021-11-18,11840.0000
2021-11-19,11907.0000
2021-11-22,11879.0000
2021-11-24,11873.0000
2021-11-25,11865.0000
2021-11-26,11835.0000
2021-11-29,11855.0000
2021-11-30,11834.0000
2021-12-01,11848.0000
2021-12-02,11795.0000
2021-12-03,11818.0000
2021-12-06,11850.0000
2021-12-07,11870.0000
2021-12-08,11860.0000
2021-12-09,11869.0000
2021-12-10,11826.0000
2021-12-13,11852.0000
2021-12-14,11880.0000
2021-12-15,11875.0000
2021-12-16,11915.0000
2021-12-17,11898.0000
2021-12-20,11850.0000
2021-12-21,11852.0000
2021-12-22,11850.0000
2021-12-23,11890.0000
2021-12-24,11879.0000
2021-12-27,11867.0000
2021-12-28,11935.0000
2021-12-29,11919.0000
2021-12-30,11905.0000
2022-01-04,11894.0000
2022-01-05,11941.0000
2022-01-06,11917.0000
2022-01-07,11872.0000
2022-01-11,11804.0000
2022-01-12,11839.0000
2022-01-13,11821.0000
2022-01-14,11796.0000
2022-01-17,11755.0000
2022-01-18,11764.0000
2022-01-19,11695.0000
2022-01-20,11673.0000
2022-01-21,11614.0000
2022-01-24,11676.0000
2022-01-25,11686.0000
2022-01-26,11636.0000
2022-01-27,11645.0000
2022-01-28,11697.0000
2022-01-31,11698.0000
2022-02-01,11682.0000
2022-02-02,11648.0000
2022-02-03,11652.0000
2022-02-04,11696.0000
2022-02-07,11647.0000
2022-02-08,11644.0000
2022-02-09,11617.0000
2022-02-10,11651.0000
2022-02-14,11544.0000
2022-02-15,11502.0000
2022-02-16,11520.0000
2022-02-17,11536.0000
2022-02-18,11514.0000
2022-02-21,11544.0000
2022-02-22,11500.0000
2022-02-24,11469.0000
2022-02-25,11513.0000
2022-02-28,11485.0000
2022-03-01,11550.0000
2022-03-02,11630.0000
2022-03-03,11590.0000
2022-03-04,11514.0000
2022-03-07,11489.0000
2022-03-08,11481.0000
2022-03-09,11463.0000
2022-03-10,11481.0000
2022-03-11,11417.0000
2022-03-14,11512.0000
2022-03-15,11493.0000
2022-03-16,11521.0000
2022-03-17,11609.0000
2022-03-18,11607.0000
2022-03-22,11623.0000
2022-03-23,11708.0000
2022-03-24,11722.0000
2022-03-25,11811.0000
2022-03-28,11745.0000
2022-03-29,11937.0000
2022-03-30,11823.0000
2022-03-31,11862.0000
2022-04-01,11852.0000
2022-04-04,11831.0000
2022-04-05,11817.0000
2022-04-06,11811.0000
2022-04-07,11755.0000
2022-04-08,11723.0000
2022-04-11,11781.0000
2022-04-12,11802.0000
2022-04-13,11812.0000
2022-04-14,11867.0000
2022-04-15,11821.0000
2022-04-18,11848.0000
2022-04-19,11889.0000
2022-04-20,12033.0000
2022-04-21,12002.0000
2022-04-22,11969.0000
2022-04-25,11944.0000
2022-04-26,11855.0000
2022-04-27,11844.0000
2022-04-28,11887.0000
2022-05-02,11913.0000
2022-05-06,11832.0000
2022-05-09,11781.0000
2022-05-10,11749.0000
2022-05-11,11832.0000
2022-05-12,11811.0000
2022-05-13,11753.0000
2022-05-16,11770.0000
2022-05-17,11780.0000
2022-05-18,11763.0000
2022-05-19,11679.0000
2022-05-20,11700.0000
2022-05-23,11711.0000
2022-05-24,11708.0000
2022-05-25,11705.0000
2022-05-26,11761.0000
2022-05-27,11708.0000
2022-05-30,11728.0000
2022-05-31,11816.0000
2022-06-01,11798.0000
2022-06-02,11816.0000
2022-06-03,11830.0000
2022-06-06,11864.0000
2022-06-07,11926.0000
2022-06-08,12029.0000
2022-06-09,12141.0000
2022-06-10,12023.0000
2022-06-13,11941.0000
2022-06-14,11682.0000
2022-06-15,11677.0000
2022-06-16,11725.0000
2022-06-17,11683.0000
2022-06-20,11877.0000
2022-06-21,11863.0000
2022-06-22,11926.0000
2022-06-23,12042.0000
2022-06-24,12035.0000
2022-06-27,11973.0000
2022-06-28,12004.0000
2022-06-29,11995.0000
2022-06-30,12094.0000
2022-07-01,12138.0000
2022-07-04,12110.0000
2022-07-05,12168.0000
2022-07-06,12109.0000
2022-07-07,12057.0000
2022-07-08,12022.0000
2022-07-11,11997.0000
2022-07-12,12067.0000
2022-07-13,12101.0000
2022-07-14,12191.0000
2022-07-15,12228.0000
2022-07-19,12219.0000
2022-07-20,12232.0000
2022-07-21,12234.0000
2022-07-22,12195.0000
2022-07-25,12233.0000
2022-07-26,12230.0000
2022-07-27,12280.0000
2022-07-28,12255.0000
2022-07-29,12176.0000
2022-08-01,12066.0000
2022-08-02,11961.0000
2022-08-03,12102.0000
2022-08-04,12075.0000
2022-08-05,12099.0000
2022-08-08,12163.0000
2022-08-09,12180.0000
2022-08-10,12188.0000
2022-08-12,12017.0000
2022-08-15,11966.0000
2022-08-16,11975.0000
2022-08-17,12036.0000
2022-08-18,12026.0000
2022-08-19,12101.0000
2022-08-22,12059.0000
2022-08-23,11983.0000
2022-08-24,11945.0000
2022-08-25,11921.0000
2022-08-26,11936.0000
2022-08-29,12028.0000
2022-08-30,12029.0000
2022-08-31,12028.0000
2022-09-01,12072.0000
2022-09-02,12018.0000
2022-09-05,12069.0000
2022-09-06,12075.0000
2022-09-07,12213.0000
2022-09-08,12412.0000
2022-09-09,12329.0000
2022-09-12,12253.0000
2022-09-13,12275.0000
2022-09-14,12309.0000
2022-09-15,12225.0000
2022-09-16,12182.0000
2022-09-20,12178.0000
2022-09-21,12103.0000
2022-09-22,12125.0000
2022-09-26,11853.0000
2022-09-27,11790.0000
2022-09-28,11681.0000
2022-09-29,11842.0000
2022-09-30,11921.0000
2022-10-03,11916.0000
2022-10-04,12037.0000
2022-10-05,12054.0000
2022-10-06,12000.0000
2022-10-07,11905.0000
2022-10-11,11810.0000
2022-10-12,11834.0000
2022-10-13,11899.0000
2022-10-14,11970.0000
2022-10-17,12001.0000
2022-10-18,12116.0000
2022-10-19,12171.0000
2022-10-20,12127.0000
2022-10-21,12109.0000
2022-10-24,12028.0000
2022-10-25,12094.0000
2022-10-26,12163.0000
2022-10-27,12104.0000
2022-10-28,12185.0000
2022-10-31,12276.0000
2022-11-01,12219.0000
2022-11-02,12144.0000
2022-11-04,12058.0000
2022-11-07,12026.0000
2022-11-08,12008.0000
2022-11-09,12007.0000
2022-11-10,12076.0000
2022-11-11,11964.0000
2022-11-14,11791.0000
2022-11-15,11843.0000
2022-11-16,11853.0000
2022-11-17,11940.0000
2022-11-18,11960.0000
2022-11-21,11935.0000
2022-11-22,12059.0000
2022-11-24,11992.0000
2022-11-25,12006.0000
2022-11-28,11944.0000
2022-11-29,11902.0000
2022-11-30,11900.0000
2022-12-01,11821.0000
2022-12-02,11832.0000
2022-12-05,11780.0000
2022-12-06,11882.0000
2022-12-07,11965.0000
2022-12-08,11977.0000
2022-12-09,12003.0000
2022-12-12,11900.0000
2022-12-13,11994.0000
2022-12-14,11877.0000
2022-12-15,11896.0000
2022-12-16,12009.0000
2022-12-19,11817.0000
2022-12-20,11620.0000
2022-12-21,11323.0000
2022-12-22,11370.0000
2022-12-23,11382.0000
2022-12-26,11319.0000
2022-12-27,11417.0000
2022-12-28,11397.0000
2022-12-29,11396.0000
2022-12-30,11318.0000
2023-01-04,11173.0000
2023-01-05,11379.0000
2023-01-06,11445.0000
2023-01-10,11482.0000
2023-01-11,11494.0000
2023-01-12,11542.0000
2023-01-13,11405.0000
2023-01-16,11264.0000
2023-01-17,11299.0000
2023-01-18,11530.0000
2023-01-19,11392.0000
2023-01-20,11410.0000
2023-01-23,11413.0000
2023-01-24,11481.0000
2023-01-25,11527.0000
2023-01-26,11450.0000
2023-01-27,11437.0000
2023-01-30,11459.0000
2023-01-31,11448.0000
2023-02-01,11426.0000
2023-02-02,11399.0000
2023-02-03,11456.0000
2023-02-06,11627.0000
2023-02-07,11554.0000
2023-02-08,11398.0000
2023-02-09,11443.0000
2023-02-10,11453.0000
2023-02-13,11390.0000
2023-02-14,11474.0000
2023-02-15,11484.0000
2023-02-16,11536.0000
2023-02-17,11511.0000
2023-02-20,11548.0000
2023-02-21,11543.0000
2023-02-22,11502.0000
2023-02-24,11460.0000
2023-02-27,11557.0000
2023-02-28,11586.0000
2023-03-01,11566.0000
2023-03-02,11537.0000
2023-03-03,11525.0000
2023-03-06,11523.0000
2023-03-07,11551.0000
2023-03-08,11588.0000
2023-03-09,11589.0000
2023-03-10,11536.0000
2023-03-13,11583.0000
2023-03-14,11628.0000
2023-03-15,11662.0000
2023-03-16,11642.0000
2023-03-17,11607.0000
2023-03-20,11655.0000
2023-03-22,11587.0000
2023-03-23,11515.0000
2023-03-24,11546.0000
2023-03-27,11546.0000
2023-03-28,11488.0000
2023-03-29,11522.0000
2023-03-30,11621.0000
2023-03-31,11730.0000
2023-04-03,11696.0000
2023-04-04,11739.0000
2023-04-05,11690.0000
2023-04-06,11669.0000
2023-04-07,11731.0000
2023-04-10,11770.0000
2023-04-11,11823.0000
2023-04-12,11827.0000
2023-04-13,11813.0000
2023-04-14,11761.0000
2023-04-17,11788.0000
2023-04-18,11772.0000
2023-04-19,11775.0000
2023-04-20,11807.0000
2023-04-21,11803.0000
2023-04-24,11774.0000
2023-04-25,11846.0000
2023-04-26,11832.0000
2023-04-27,11834.0000
2023-04-28,11815.0000
2023-05-01,12122.0000
2023-05-02,12126.0000
2023-05-08,11999.0000
2023-05-09,11963.0000
2023-05-10,11924.0000
2023-05-11,11899.0000
2023-05-12,11939.0000
2023-05-15,11996.0000
2023-05-16,11988.0000
2023-05-17,11991.0000
2023-05-18,12062.0000
2023-05-19,12026.0000
2023-05-22,11980.0000
2023-05-23,12024.0000
2023-05-24,12007.0000
2023-05-25,12057.0000
2023-05-26,12028.0000
2023-05-29,12100.0000
2023-05-30,12085.0000
2023-05-31,12119.0000
2023-06-01,12095.0000
2023-06-02,12142.0000
2023-06-05,12175.0000
2023-06-06,12109.0000
2023-06-07,12099.0000
2023-06-08,12096.0000
2023-06-09,12087.0000
2023-06-12,12112.0000
2023-06-13,12145.0000
2023-06-14,12146.0000
2023-06-15,12195.0000
2023-06-16,12265.0000
2023-06-19,12414.0000
2023-06-20,12399.0000
2023-06-21,12394.0000
2023-06-22,12448.0000
2023-06-23,12493.0000
2023-06-26,12558.0000
2023-06-27,12587.0000
2023-06-28,12599.0000
2023-06-29,12638.0000
2023-06-30,12603.0000
2023-07-03,12598.0000
2023-07-04,12583.0000
2023-07-05,12568.0000
2023-07-06,12510.0000
2023-07-07,12405.0000
2023-07-10,12305.0000
2023-07-11,12247.0000
2023-07-12,12125.0000
2023-07-13,12153.0000
2023-07-14,12210.0000
2023-07-18,12273.0000
2023-07-19,12328.0000
2023-07-20,12390.0000
2023-07-21,12333.0000
2023-07-24,12493.0000
2023-07-25,12445.0000
2023-07-26,12386.0000
2023-07-27,12336.0000
2023-07-28,12167.0000
2023-07-31,12328.0000
2023-08-01,12458.0000
2023-08-02,12463.0000
2023-08-03,12441.0000
2023-08-04,12341.0000
2023-08-07,12320.0000
2023-08-08,12412.0000
2023-08-09,12489.0000
2023-08-10,12533.0000
2023-08-14,12520.0000
2023-08-15,12528.0000
2023-08-16,12506.0000
2023-08-17,12547.0000
2023-08-18,12468.0000
2023-08-21,12466.0000
2023-08-22,12499.0000
2023-08-23,12456.0000
2023-08-24,12499.0000
2023-08-25,12563.0000
2023-08-28,12579.0000
2023-08-29,12588.0000
2023-08-30,12624.0000
2023-08-31,12664.0000
2023-09-01,12620.0000
2023-09-04,12587.0000
2023-09-05,12596.0000
2023-09-06,12622.0000
2023-09-07,12597.0000
2023-09-08,12540.0000
2023-09-11,12553.0000
2023-09-12,12527.0000
2023-09-13,12591.0000
2023-09-14,12578.0000
2023-09-15,12585.0000
2023-09-19,12554.0000
2023-09-20,12544.0000
2023-09-21,12581.0000
2023-09-22,12472.0000
2023-09-25,12558.0000
2023-09-26,12503.0000
2023-09-27,12483.0000
2023-09-28,12486.0000
2023-09-29,12473.0000
2023-10-02,12544.0000
2023-10-03,12444.0000
2023-10-04,12327.0000
2023-10-05,12345.0000
2023-10-06,12367.0000
2023-10-10,12423.0000
2023-10-11,12464.0000
2023-10-12,12576.0000
2023-10-13,12516.0000
2023-10-16,12515.0000
2023-10-17,12492.0000
2023-10-18,12446.0000
2023-10-19,12391.0000
2023-10-20,12387.0000
2023-10-23,12428.0000
2023-10-24,12487.0000
2023-10-25,12493.0000
2023-10-26,12439.0000
2023-10-27,12492.0000
2023-10-30,12469.0000
2023-10-31,12460.0000
2023-11-01,12602.0000
2023-11-02,12613.0000
2023-11-06,12732.0000
2023-11-07,12711.0000
2023-11-08,12796.0000
2023-11-09,12876.0000
2023-11-10,12825.0000
2023-11-13,12847.0000
2023-11-14,12860.0000
2023-11-15,12976.0000
2023-11-16,12983.0000
2023-11-17,12992.0000
2023-11-20,12954.0000
2023-11-21,12836.0000
2023-11-22,12862.0000
2023-11-24,12941.0000
2023-11-27,12913.0000
2023-11-28,12874.0000
2023-11-29,12836.0000
2023-11-30,12894.0000
2023-12-01,12886.0000
2023-12-04,12830.0000
2023-12-05,12869.0000
2023-12-06,12939.0000
2023-12-07,12959.0000
2023-12-08,12625.0000
2023-12-11,12742.0000
2023-12-12,12774.0000
2023-12-13,12791.0000
2023-12-14,12666.0000
2023-12-15,12796.0000
2023-12-18,12768.0000
2023-12-19,12791.0000
2023-12-20,12980.0000
2023-12-21,12954.0000
2023-12-22,12879.0000
2023-12-25,12866.0000
2023-12-26,12885.0000
2023-12-27,12943.0000
2023-12-28,12957.0000
2023-12-29,12906.0000
2024-01-04,12901.0000
2024-01-05,12999.0000
2024-01-09,12907.0000
2024-01-10,12938.0000
2024-01-11,13026.0000
2024-01-12,13027.0000
2024-01-15,13032.0000
2024-01-16,13069.0000
2024-01-17,13124.0000
2024-01-18,13151.0000
2024-01-19,13130.0000
2024-01-22,13152.0000
2024-01-23,13168.0000
2024-01-24,13128.0000
2024-01-25,13095.0000
2024-01-26,13106.0000
2024-01-29,13144.0000
2024-01-30,13123.0000
2024-01-31,13134.0000
2024-02-01,13138.0000
2024-02-02,13183.0000
2024-02-05,13227.0000
2024-02-06,13123.0000
2024-02-07,13103.0000
2024-02-08,13124.0000
2024-02-09,13202.0000
2024-02-13,13192.0000
2024-02-14,13211.0000
2024-02-15,13240.0000
2024-02-16,13256.0000
2024-02-19,13215.0000
2024-02-20,13233.0000
2024-02-21,13261.0000
2024-02-22,13268.0000
2024-02-26,13299.0000
2024-02-27,13315.0000
2024-02-28,13281.0000
2024-02-29,13304.0000
2024-03-01,13295.0000
2024-03-04,13323.0000
2024-03-05,13344.0000
2024-03-06,13379.0000
2024-03-07,13329.0000
2024-03-08,13278.0000
2024-03-11,13202.0000
2024-03-12,13179.0000
2024-03-13,13210.0000
2024-03-14,13211.0000
2024-03-15,13194.0000
2024-03-18,13248.0000
2024-03-19,13229.0000
2024-03-21,13432.0000
2024-03-22,13476.0000
2024-03-25,13469.0000
2024-03-26,13454.0000
2024-03-27,13483.0000
2024-03-28,13505.0000
2024-03-29,13472.0000
2024-04-01,13485.0000
2024-04-02,13439.0000
2024-04-03,13388.0000
2024-04-04,13435.0000
2024-04-05,13411.0000
2024-04-08,13422.0000
2024-04-09,13442.0000
2024-04-10,13482.0000
2024-04-11,13433.0000
2024-04-12,13403.0000
2024-04-15,13454.0000
2024-04-16,13457.0000
2024-04-17,13449.0000
2024-04-18,13476.0000
2024-04-19,13471.0000
2024-04-22,13488.0000
2024-04-23,13506.0000
2024-04-24,13539.0000
2024-04-25,13546.0000
2024-04-26,13548.0000
2024-04-30,13722.0000
2024-05-01,13731.0000
2024-05-02,13623.0000
2024-05-07,13587.0000
2024-05-08,13676.0000
2024-05-09,13713.0000
2024-05-10,13738.0000
2024-05-13,13734.0000
2024-05-14,13785.0000
2024-05-15,13820.0000
2024-05-16,13724.0000
2024-05-17,13844.0000
2024-05-20,13844.0000
2024-05-21,13868.0000
2024-05-22,13872.0000
2024-05-23,13893.0000
2024-05-24,13863.0000
2024-05-27,13874.0000
2024-05-28,13905.0000
2024-05-29,13895.0000
2024-05-30,13819.0000
2024-05-31,13796.0000
2024-06-03,13886.0000
2024-06-04,13908.0000
2024-06-05,13828.0000
2024-06-06,13906.0000
2024-06-07,13898.0000
2024-06-10,13868.0000
2024-06-11,13847.0000
2024-06-12,13854.0000
2024-06-13,13929.0000
2024-06-14,13965.0000
2024-06-17,14020.0000
2024-06-18,14014.0000
2024-06-19,14075.0000
2024-06-20,14090.0000
2024-06-21,14136.0000
2024-06-24,14205.0000
2024-06-25,14207.0000
2024-06-26,14221.0000
2024-06-27,14234.0000
2024-06-28,14276.0000
2024-07-01,14276.0000
2024-07-02,14244.0000
2024-07-03,14272.0000
2024-07-04,14341.0000
2024-07-05,14317.0000
2024-07-08,14343.0000
2024-07-09,14378.0000
2024-07-10,14395.0000
2024-07-11,14447.0000
2024-07-12,14301.0000
2024-07-16,14255.0000
2024-07-17,14307.0000
2024-07-18,14087.0000
2024-07-19,14199.0000
2024-07-22,14166.0000
2024-07-23,14077.0000
2024-07-24,13983.0000
2024-07-25,13743.0000
2024-07-26,13840.0000
2024-07-29,13844.0000
2024-07-30,13875.0000
2024-07-31,13748.0000
2024-08-01,13560.0000
2024-08-02,13568.0000
2024-08-05,13365.0000
2024-08-06,13360.0000
2024-08-07,13473.0000
2024-08-08,13352.0000
2024-08-09,13470.0000
2024-08-13,13491.0000
2024-08-14,13559.0000
2024-08-15,13603.0000
2024-08-16,13684.0000
2024-08-19,13625.0000
2024-08-20,13523.0000
2024-08-21,13502.0000
2024-08-22,13512.0000
2024-08-23,13537.0000
2024-08-26,13370.0000
2024-08-27,13462.0000
2024-08-28,13393.0000
2024-08-29,13405.0000
2024-08-30,13397.0000
2024-09-02,13506.0000
2024-09-03,13573.0000
2024-09-04,13451.0000
2024-09-05,13375.0000
2024-09-06,13364.0000
2024-09-09,13327.0000
2024-09-10,13377.0000
2024-09-11,13269.0000
2024-09-12,13350.0000
2024-09-13,13246.0000
2024-09-17,13243.0000
2024-09-18,13310.0000
2024-09-19,13444.0000
2024-09-20,13392.0000
2024-09-24,13467.0000
2024-09-25,13495.0000
2024-09-26,13550.0000
2024-09-27,13657.0000
2024-09-30,13417.0000
2024-10-01,13508.0000
2024-10-02,13510.0000
2024-10-03,13756.0000
2024-10-04,13673.0000
2024-10-07,13734.0000
2024-10-08,13645.0000
2024-10-09,13671.0000
2024-10-10,13737.0000
2024-10-11,13663.0000
2024-10-15,13737.0000
2024-10-16,13740.0000
2024-10-17,13787.0000
2024-10-18,13783.0000
2024-10-21,13760.0000
2024-10-22,13774.0000
2024-10-23,13807.0000
2024-10-24,13908.0000
2024-10-25,13905.0000
2024-10-28,13987.0000
2024-10-29,13933.0000
2024-10-30,13961.0000
2024-10-31,13981.0000
2024-11-01,13844.0000
2024-11-05,13888.0000
2024-11-06,13911.0000
2024-11-07,13937.0000
2024-11-08,13888.0000
2024-11-11,13878.0000
2024-11-12,13913.0000
2024-11-13,13941.0000
2024-11-14,13973.0000
2024-11-15,14064.0000
2024-11-18,13858.0000
2024-11-19,13894.0000
2024-11-20,13965.0000
2024-11-21,13935.0000
2024-11-22,13849.0000
2024-11-25,13854.0000
2024-11-26,13900.0000
2024-11-27,13792.0000
2024-11-28,13759.0000
2024-11-29,13692.0000
2024-12-02,13676.0000
2024-12-03,13641.0000
2024-12-04,13615.0000
2024-12-05,13704.0000
2024-12-06,13706.0000
2024-12-09,13687.0000
2024-12-10,13829.0000
2024-12-11,13841.0000
2024-12-12,13859.0000
2024-12-13,13852.0000
2024-12-16,13905.0000
2024-12-17,13947.0000
2024-12-18,13883.0000
2024-12-19,13880.0000
2024-12-20,14093.0000
2024-12-23,14046.0000
2024-12-24,14063.0000
2024-12-25,14065.0000
2024-12-26,14064.0000
2024-12-27,14139.0000
2024-12-30,14118.0000
2025-01-06,14021.0000
2025-01-07,14099.0000
2025-01-08,14033.0000
2025-01-09,14024.0000
2025-01-10,13978.0000
2025-01-14,13836.0000
2025-01-15,13898.0000
2025-01-16,13851.0000
2025-01-17,13764.0000
2025-01-20,13839.0000
2025-01-21,13898.0000
2025-01-22,13908.0000
2025-01-23,13971.0000
2025-01-24,13937.0000
2025-01-27,13920.0000
2025-01-28,13909.0000
2025-01-29,13945.0000
2025-01-30,13856.0000
2025-01-31,13831.0000
2025-02-03,13871.0000
2025-02-04,13935.0000
2025-02-05,13856.0000
2025-02-06,13785.0000
2025-02-07,13651.0000
2025-02-10,13650.0000
2025-02-12,13750.0000
2025-02-13,13825.0000
2025-02-14,13779.0000
2025-02-17,13737.0000
2025-02-18,13692.0000
2025-02-19,13688.0000
2025-02-20,13574.0000
2025-02-21,13507.0000
2025-02-25,13582.0000
2025-02-26,13538.0000
2025-02-27,13569.0000
2025-02-28,13553.0000
2025-03-03,13684.0000
2025-03-04,13583.0000
2025-03-05,13698.0000
2025-03-06,13619.0000
2025-03-07,13472.0000
2025-03-10,13450.0000
2025-03-11,13404.0000
2025-03-12,13529.0000
2025-03-13,13527.0000
2025-03-14,13542.0000
2025-03-17,13581.0000
2025-03-18,13692.0000
2025-03-19,13715.0000
2025-03-21,13647.0000
2025-03-24,13703.0000
2025-03-25,13759.0000
2025-03-26,13691.0000
2025-03-27,13697.0000
2025-03-28,13764.0000
2025-03-31,13694.0000
2025-04-01,13732.0000
2025-04-02,13754.0000
2025-04-03,13611.0000
2025-04-04,13588.0000
2025-04-07,13537.0000
2025-04-08,13615.0000
2025-04-09,13373.0000
2025-04-10,13505.0000
2025-04-11,13313.0000
2025-04-14,13309.0000
2025-04-15,13391.0000
2025-04-16,13325.0000
2025-04-17,13347.0000
2025-04-18,13339.0000
2025-04-21,13272.0000
2025-04-22,13230.0000
2025-04-23,13307.0000
2025-04-24,13368.0000
2025-04-25,13443.0000
2025-04-28,13504.0000
2025-04-30,13454.0000
2025-05-01,13489.0000
2025-05-02,13727.0000
2025-05-07,13438.0000
2025-05-08,13512.0000
2025-05-09,13622.0000
2025-05-12,13640.0000
2025-05-13,13707.0000
2025-05-14,13690.0000
2025-05-15,13561.0000
2025-05-16,13503.0000
2025-05-19,13503.0000
2025-05-20,13554.0000
2025-05-21,13467.0000
2025-05-22,13353.0000
2025-05-23,13400.0000
2025-05-26,13377.0000
2025-05-27,13355.0000
2025-05-28,13514.0000
2025-05-29,13642.0000
2025-05-30,13531.0000
2025-06-02,13524.0000
2025-06-03,13460.0000
2025-06-04,13550.0000
2025-06-05,13486.0000
2025-06-06,13572.0000
2025-06-09,13623.0000
2025-06-10,13624.0000
2025-06-11,13671.0000
2025-06-12,13651.0000
2025-06-13,13608.0000
2025-06-16,13682.0000
2025-06-17,13745.0000
2025-06-18,13755.0000
2025-06-19,13724.0000
2025-06-20,13775.0000
2025-06-23,13866.0000
2025-06-24,13874.0000
2025-06-25,13849.0000
2025-06-26,13842.0000
2025-06-27,13854.0000
2025-06-30,13862.0000
2025-07-01,13814.0000
2025-07-02,13822.0000
2025-07-03,13777.0000
2025-07-04,13852.0000
2025-07-07,13843.0000
2025-07-08,13953.0000
2025-07-09,13997.0000
2025-07-10,13937.0000
2025-07-11,13969.0000
2025-07-14,13978.0000
2025-07-15,14022.0000
2025-07-16,14110.0000
2025-07-17,14079.0000
2025-07-18,14100.0000
2025-07-22,14071.0000
2025-07-23,14027.0000
2025-07-24,14024.0000
2025-07-25,14062.0000
2025-07-28,14095.0000
2025-07-29,14094.0000
2025-07-30,14093.0000
2025-07-31,14114.0000
2025-08-01,14251.0000
2025-08-04,14075.0000
2025-08-05,14047.0000
2025-08-06,14114.0000
2025-08-07,14141.0000
2025-08-08,14115.0000
2025-08-12,14179.0000
2025-08-13,14126.0000
2025-08-14,14083.0000
2025-08-15,14112.0000
2025-08-18,14080.0000
2025-08-19,14086.0000
2025-08-20,14075.0000
2025-08-21,14073.0000
2025-08-22,14125.0000
2025-08-25,14110.0000
2025-08-26,14045.0000
2025-08-27,14086.0000
2025-08-28,14091.0000
2025-08-29,14078.0000
2025-09-01,14110.0000
2025-09-02,14107.0000
2025-09-03,14176.0000
2025-09-04,14152.0000
2025-09-05,14203.0000
2025-09-08,14307.0000
2025-09-09,14267.0000
2025-09-10,14229.0000
2025-09-11,14246.0000
2025-09-12,14257.0000
2025-09-16,14283.0000
2025-09-17,14242.0000
2025-09-18,14267.0000
2025-09-19,14314.0000
2025-09-22,14291.0000
2025-09-24,14289.0000
2025-09-25,14329.0000
2025-09-26,14367.0000
2025-09-29,14348.0000
2025-09-30,14348.0000
2025-10-01,14289.0000
2025-10-02,14209.0000
2025-10-03,14231.0000
2025-10-06,14453.0000
2025-10-07,14497.0000
2025-10-08,14658.0000
2025-10-09,14711.0000
2025-10-10,14698.0000
2025-10-14,14707.0000
2025-10-15,14675.0000
2025-10-16,14626.0000
2025-10-17,14620.0000
2025-10-20,14670.0000
2025-10-21,14636.0000
2025-10-22,14743.0000
2025-10-23,14801.0000
2025-10-24,14824.0000
2025-10-27,14848.0000
2025-10-28,14833.0000
2025-10-29,14748.0000
2025-10-30,14810.0000
2025-10-31,14900.0000
2025-11-04,14885.0000
2025-11-05,14784.0000
2025-11-06,14815.0000
2025-11-07,14790.0000
2025-11-10,14862.0000
2025-11-11,14905.0000
2025-11-12,14937.0000
2025-11-13,15017.0000
2025-11-14,14978.0000
2025-11-17,14937.0000
2025-11-18,14994.0000
2025-11-19,15017.0000
2025-11-20,15148.0000
2025-11-21,15179.0000
2025-11-25,15152.0000
2025-11-26,15159.0000
2025-11-27,15151.0000
2025-11-28,15213.0000
2025-12-01,15138.0000
2025-12-02,15068.0000
2025-12-03,15096.0000
2025-12-04,15085.0000
2025-12-05,15037.0000
2025-12-08,15029.0000
2025-12-09,15067.0000
2025-12-10,15148.0000
2025-12-11,15103.0000
2025-12-12,15118.0000
2025-12-15,15118.0000
2025-12-16,15054.0000
2025-12-17,15030.0000
2025-12-18,15110.0000
2025-12-19,15150.0000
2025-12-22,15291.0000
2025-12-23,15226.0000
2025-12-24,15212.0000
2025-12-25,15194.0000
2025-12-26,15259.0000
2025-12-29,15258.0000
2025-12-30,15284.0000
2026-01-05,15275.0000
2026-01-06,15257.0000
2026-01-07,15251.0000
2026-01-08,15282.0000
2026-01-09,15281.0000
2026-01-13,15422.0000
2026-01-14,15507.0000
2026-01-15,15462.0000
2026-01-16,15462.0000
2026-01-19,15332.0000
2026-01-20,15402.0000
2026-01-21,15409.0000
2026-01-22,15416.0000
2026-01-23,15487.0000
2026-01-26,15196.0000
2026-01-27,15174.0000
2026-01-28,15054.0000
2026-01-29,15108.0000
2026-01-30,15149.0000
2026-02-02,15261.0000
2026-02-03,15255.0000
2026-02-04,15310.0000
2026-02-05,15377.0000
2026-02-06,15383.0000
2026-02-09,15438.0000
2026-02-10,15407.0000
2026-02-12,15148.0000
2026-02-13,15148.0000
2026-02-16,15196.0000
2026-02-17,15210.0000
2026-02-18,15209.0000
2026-02-19,15319.0000
2026-02-20,15346.0000
2026-02-24,15361.0000
2026-02-25,15462.0000
