fund,date,nav,reinvest_nav,net_asset_value
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-06,9621,9621,177.56
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-10,9590,9590,173.49
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-11,9596,9596,173.5
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-12,9555,9555,172.24
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-13,9557,9557,172.08
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-16,9579,9579,171.96
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-17,9576,9576,172.09
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-18,9611,9611,173.43
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-19,9624,9624,173.56
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-20,9644,9644,173.86
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-23,9670,9670,174.62
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-24,9663,9663,174.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-25,9652,9652,176.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-26,9645,9645,175.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-27,9602,9602,174.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-30,9602,9602,174.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-01-31,9588,9588,173.73
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-01,9614,9614,174.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-02,9636,9636,179.12
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-03,9654,9654,180.08
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-06,9638,9638,176.86
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-07,9631,9631,177.04
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-08,9634,9634,175.95
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-09,9631,9631,176.22
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-10,9619,9619,175.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-13,9637,9637,176.02
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-14,9644,9644,176.23
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-15,9652,9652,177.22
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-16,9640,9640,177.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-17,9628,9628,176.93
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-20,9623,9623,176.91
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-21,9617,9617,176.56
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-22,9625,9625,176.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-24,9644,9644,177.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-27,9646,9646,179.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-02-28,9695,9695,178.52
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-01,9697,9697,178.56
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-02,9677,9677,182.94
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-03,9673,9673,183.34
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-06,9667,9667,180.31
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-07,9668,9668,181.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-08,9660,9660,179.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-09,9643,9643,179.5
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-10,9697,9697,180.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-13,9755,9755,181.15
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-14,9850,9850,182.45
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-15,9795,9795,181.16
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-16,9823,9823,181.72
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-17,9812,9812,182.45
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-20,9857,9857,183.3
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-22,9805,9805,181.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-23,9815,9815,181.84
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-24,9820,9820,181.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-27,9810,9810,184.28
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-28,9835,9835,182.79
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-29,9865,9865,183.28
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-30,9850,9850,182.87
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-03-31,9830,9830,182.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-03,9789,9789,182.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-04,9759,9759,186.55
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-05,9756,9756,186.84
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-06,9767,9767,185.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-07,9787,9787,184.54
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-10,9779,9779,183.82
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-11,9786,9786,184.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-12,9781,9781,183.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-13,9794,9794,183.66
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-14,9788,9788,184.38
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-17,9763,9763,183.86
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-18,9769,9769,183.5
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-19,9774,9774,183.49
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-20,9767,9767,183.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-21,9777,9777,183.77
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-24,9769,9769,184.12
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-25,9773,9773,186.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-26,9798,9798,186.06
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-27,9794,9794,185.49
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-04-28,9858,9858,186.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-01,9843,9843,185.75
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-02,9831,9831,190.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-08,9842,9842,191.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-09,9830,9830,190.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-10,9841,9841,188.28
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-11,9869,9869,188.29
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-12,9859,9859,187.91
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-15,9845,9845,187.5
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-16,9858,9858,187.9
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-17,9886,9886,188.32
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-18,9871,9871,188.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-19,9859,9859,188.79
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-22,9877,9877,189.14
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-23,9864,9864,188.69
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-24,9854,9854,188.43
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-25,9835,9835,190.61
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-26,9848,9848,189.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-29,9836,9836,189.11
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-30,9844,9844,189.08
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-05-31,9847,9847,189.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-01,9851,9851,189.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-02,9851,9851,195.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-05,9837,9837,196.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-06,9850,9850,194.32
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-07,9858,9858,192.72
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-08,9842,9842,191.93
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-09,9848,9848,192.73
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-12,9848,9848,192.04
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-13,9862,9862,191.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-14,9856,9856,191.27
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-15,9858,9858,192.31
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-16,9870,9870,192.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-19,9878,9878,192.89
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-20,9887,9887,193.14
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-21,9889,9889,193.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-22,9886,9886,193.07
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-23,9893,9893,193.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-26,9911,9911,193.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-27,9898,9898,196.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-28,9888,9888,194.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-29,9892,9892,194.62
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-06-30,9870,9870,194.21
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-03,9870,9870,194.6
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-04,9884,9884,201.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-05,9894,9894,202.61
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-06,9882,9882,201.37
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-07,9848,9848,198.3
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-10,9808,9808,196.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-11,9825,9825,198.0
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-12,9798,9798,196.88
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-13,9802,9802,197.43
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-14,9785,9785,198.25
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-18,9773,9773,198.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-19,9799,9799,198.61
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-20,9810,9810,198.91
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-21,9803,9803,199.08
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-24,9836,9836,199.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-25,9829,9829,202.54
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-26,9843,9843,201.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-27,9851,9851,201.23
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-28,9782,9782,199.73
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-07-31,9716,9716,198.45
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-01,9709,9709,198.29
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-02,9688,9688,204.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-03,9659,9659,204.11
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-04,9653,9653,200.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-07,9667,9667,199.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-08,9686,9686,202.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-09,9724,9724,202.6
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-10,9700,9700,200.95
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-14,9675,9675,200.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-15,9670,9670,200.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-16,9677,9677,201.9
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-17,9643,9643,201.16
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-18,9661,9661,201.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-21,9642,9642,201.04
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-22,9631,9631,200.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-23,9622,9622,200.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-24,9648,9648,201.12
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-25,9643,9643,203.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-28,9640,9640,202.65
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-29,9654,9654,202.29
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-30,9644,9644,201.86
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-08-31,9645,9645,201.89
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-09-01,9667,9667,202.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-09-04,9656,9656,208.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-09-05,9647,9647,207.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2023-09-06,9653,9653,207.81
