fund,date,nav,reinvest_nav,net_asset_value
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-05-25,10342,10342,5.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-05-26,10374,10374,5.48
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-05-29,10323,10323,5.48
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-05-30,10290,10290,5.55
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-05-31,10272,10272,5.54
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-01,10283,10283,5.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-02,10409,10409,5.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-05,10353,10353,5.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-06,10308,10308,5.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-07,10214,10214,5.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-08,10258,10258,5.83
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-09,10247,10247,6.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-12,10279,10279,6.16
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-13,10230,10230,6.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-14,10292,10292,6.33
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-15,10247,10247,6.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-16,10328,10328,6.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-19,10353,10353,6.56
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-20,10496,10496,6.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-21,10383,10383,6.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-22,10349,10349,6.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-23,10376,10376,6.97
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-26,10386,10386,7.05
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-27,10460,10460,7.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-28,10433,10433,7.34
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-29,10540,10540,7.45
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-06-30,10431,10431,7.37
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-03,10438,10438,7.41
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-04,10563,10563,7.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-05,10540,10540,7.75
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-06,10543,10543,7.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-07,10500,10500,7.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-10,10620,10620,7.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-11,10645,10645,8.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-12,10597,10597,8.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-13,10642,10642,8.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-14,10691,10691,8.4
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-18,10646,10646,8.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-19,10600,10600,8.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-20,10651,10651,8.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-21,10681,10681,9.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-24,10547,10547,9.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-25,10569,10569,9.22
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-26,10662,10662,9.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-27,10605,10605,9.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-28,10598,10598,9.64
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-07-31,10508,10508,9.66
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-01,10509,10509,9.78
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-02,10558,10558,9.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-03,10589,10589,10.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-04,10512,10512,10.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-07,10590,10590,10.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-08,10610,10610,10.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-09,10512,10512,10.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-10,10508,10508,11.0
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-14,10296,10296,10.83
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-15,10461,10461,11.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-16,10497,10497,11.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-17,10476,10476,12.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-18,10296,10296,11.98
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-21,10257,10257,12.05
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-22,10249,10249,12.19
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-23,10381,10381,12.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-24,10309,10309,12.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-25,10362,10362,12.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-28,10333,10333,12.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-29,10303,10303,12.94
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-30,10385,10385,13.04
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-08-31,10467,10467,14.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-01,10520,10520,14.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-04,10514,10514,14.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-05,10482,10482,15.26
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-06,10340,10340,15.05
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-07,10415,10415,15.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-08,10378,10378,15.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-11,10369,10369,15.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-12,10566,10566,16.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-13,10671,10671,16.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-14,10704,10704,16.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-15,10666,10666,16.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-19,10823,10823,16.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-20,10856,10856,16.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-21,10926,10926,17.17
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-22,10892,10892,17.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-25,10931,10931,17.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-26,10801,10801,16.53
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-27,10862,10862,16.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-28,10948,10948,16.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-09-29,10951,10951,16.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-02,10998,10998,16.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-03,11045,11045,16.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-04,11043,11043,16.74
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-05,11059,11059,16.73
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-06,11102,11102,16.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-10,11076,11076,16.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-11,11070,11070,17.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-12,11113,11113,17.56
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-13,11087,11087,17.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-16,11074,11074,17.68
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-17,11091,11091,17.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-18,11089,11089,18.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-19,11192,11192,18.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-20,11162,11162,18.29
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-23,11294,11294,18.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-24,11215,11215,18.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-25,11266,11266,19.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-26,11189,11189,19.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-27,11243,11243,19.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-30,11273,11273,19.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-10-31,11203,11203,19.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-01,11289,11289,20.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-02,11331,11331,20.48
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-06,11381,11381,20.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-07,11338,11338,20.83
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-08,11322,11322,21.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-09,11363,11363,21.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-10,11261,11261,21.36
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-13,11262,11262,21.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-14,11262,11262,21.66
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-15,11231,11231,21.73
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-16,11133,11133,21.61
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-17,11207,11207,21.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-20,11102,11102,21.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-21,11170,11170,22.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-22,11211,11211,22.49
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-24,11137,11137,22.62
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-27,11190,11190,22.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-28,11102,11102,22.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-29,11243,11243,23.59
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-11-30,11278,11278,23.78
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-01,11384,11384,24.12
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-04,11376,11376,24.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-05,11358,11358,24.37
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-06,11310,11310,24.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-07,11294,11294,24.34
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-08,11398,11398,25.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-11,11500,11500,25.52
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-12,11520,11520,25.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-13,11530,11530,26.02
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-14,11485,11485,26.13
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-15,11388,11388,26.1
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-18,11476,11476,26.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-19,11550,11550,26.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-20,11564,11564,27.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-21,11570,11570,28.0
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-22,11628,11628,28.58
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-25,11599,11599,28.72
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-26,11620,11620,28.86
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-27,11616,11616,28.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-28,11645,11645,28.92
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2017-12-29,11625,11625,30.0
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-04,11702,11702,30.36
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-05,11796,11796,31.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-09,11909,11909,33.74
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-10,11848,11848,34.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-11,11728,11728,35.75
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-12,11776,11776,37.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-15,11836,11836,38.19
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-16,11850,11850,38.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-17,11780,11780,38.66
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-18,11925,11925,40.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-19,11907,11907,41.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-22,11922,11922,42.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-23,12029,12029,42.96
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-24,11986,11986,44.07
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-25,11913,11913,44.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-26,11925,11925,45.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-29,11927,11927,46.55
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-30,11887,11887,46.93
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-01-31,11755,11755,47.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-01,11802,11802,47.79
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-02,11825,11825,48.66
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-05,11638,11638,49.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-06,11158,11158,47.63
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-07,11232,11232,48.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-08,11220,11220,49.76
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-09,10836,10836,49.19
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-13,11027,11027,51.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-14,10959,10959,51.54
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-15,11019,11019,53.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-16,11089,11089,54.8
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-19,11104,11104,56.88
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-20,11133,11133,58.2
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-21,11165,11165,58.36
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-22,11110,11110,60.9
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-23,11075,11075,61.31
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-26,11189,11189,62.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-27,11297,11297,64.01
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-02-28,11224,11224,64.69
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-01,11030,11030,64.26
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-02,10874,10874,64.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-05,10790,10790,65.03
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-06,10965,10965,67.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-07,10951,10951,68.46
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-08,11005,11005,69.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-09,11115,11115,70.87
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-12,11286,11286,72.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-13,11235,11235,72.95
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-14,11203,11203,74.51
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-15,11087,11087,74.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-16,11097,11097,74.6
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-19,11074,11074,75.32
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-20,10972,10972,75.42
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-22,10944,10944,76.35
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-23,10634,10634,74.92
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-26,10465,10465,74.57
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-27,10708,10708,77.26
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-28,10601,10601,77.67
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-29,10700,10700,79.11
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-03-30,10748,10748,80.47
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-02,10760,10760,80.98
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-03,10547,10547,79.38
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-04,10689,10689,80.44
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-05,10789,10789,83.91
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-06,10943,10943,85.89
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-09,10748,10748,85.28
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-10,10783,10783,86.22
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-11,10980,10980,88.92
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-12,10912,10912,89.43
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-13,11027,11027,91.09
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-16,11020,11020,91.81
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-17,11038,11038,92.49
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-18,11147,11147,94.84
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-19,11201,11201,95.93
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-20,11146,11146,96.24
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-23,11105,11105,96.7
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-24,11192,11192,98.82
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-25,11117,11117,100.14
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-26,11151,11151,101.15
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-04-27,11229,11229,103.77
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-05-01,11197,11197,104.08
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-05-02,11244,11244,105.39
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-05-07,11188,11188,106.65
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-05-08,11226,11226,107.61
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-05-09,11251,11251,107.85
ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス（除く日本）,2018-05-10,11411,11411,111.51
